x,order_1,order_2
1308,37.23870144057742,125.1452972531321
1309,37.22460695479926,125.25290750815066
1310,37.21059138307808,125.3606971631937
1311,37.19665494983614,125.46866678160731
1312,37.18279787984577,125.57681692803521
1313,37.16902039822938,125.68514816841852
1314,37.15532273045945,125.79366106999609
1315,37.141705102358515,125.90235620130429
1316,37.12816774009917,126.01123413217692
1317,37.1147108702041,126.12029543374555
1318,37.101334719546074,126.22954067843924
1319,37.08803951534788,126.33897043998448
1320,37.074825485182416,126.44858529340547
1321,37.06169285697262,126.55838581502398
1322,37.048641858991516,126.66837258245933
1323,37.035672719862205,126.77854617462832
1324,37.02278566855783,126.88890717174536
1325,37.009980934401625,126.99945615532246
1326,36.99725874706687,127.11019370816919
1327,36.984619336576934,127.22112041439263
1328,36.97206293330526,127.33223685939745
1329,36.959589767975324,127.44354362988591
1330,36.947200071660696,127.55504131385783
1331,36.934894075785024,127.66673050061058
1332,36.92267201212202,127.77861178073904
1333,36.910534112795425,127.89068574613574
1334,36.89848061027911,128.00295298999077
1335,36.886511737396965,128.11541410679163
1336,36.874627727322974,128.22806969232371
1337,36.86282881358118,128.3409203436696
1338,36.8511152300457,128.4539666592097
1339,36.83948721094071,128.56720923862187
1340,36.82794499084048,128.6806486828815
1341,36.816488804669305,128.79428559426165
1342,36.80511888770159,128.90812057633286
1343,36.79383547556179,129.02215423396333
1344,36.782638804224405,129.13638717331872
1345,36.771529110014065,129.25082000186228
1346,36.760506629605416,129.3654533283549
1347,36.749571600023174,129.4802877628548
1348,36.73872425864216,129.5953239167182
1349,36.72796484318722,129.71056240259838
1350,36.7172935917333,129.82600383444657
1351,36.70671074270541,129.9416488275114
1352,36.6962165348786,130.057497998339
1353,36.685811207378045,130.1735519647732
1354,36.67549499967891,130.28981134595534
1355,36.66526815160651,130.40627676232427
1356,36.655130903336165,130.5229488356166
1357,36.64508349539329,130.6398281888662
1358,36.635126168653386,130.75691544640475
1359,36.625259164342,130.87421123386142
